user_name,true_risk,predicted_risk,vh_proba,extreme_proba,high_proba,low_proba
damien_fr,No risk,No risk,0.0000,0.0000,0.0000,0.0000
wendlerjan,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u551635912,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u473225164,No risk,No risk,0.0000,0.0000,0.0000,0.0000
alekzwake,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u454983596,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u332861665,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u276584302,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u78198378,No risk,No risk,0.0000,0.0000,0.0000,0.0000
aclyrics61,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u559235264,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u482741675,No risk,No risk,0.0000,0.0000,0.0000,0.0000
jjfiu1102,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u228016503,No risk,No risk,0.0000,0.0000,0.0000,0.0000
whatsausername,No risk,No risk,0.0000,0.0000,0.0000,0.0000
teogrrrr,No risk,No risk,0.0000,0.0000,0.0000,0.0000
tjk93angels,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u161401868,No risk,No risk,0.0000,0.0000,0.0000,0.0000
riki420,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u498084549,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u436748784,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u284064884,No risk,No risk,0.0000,0.0000,0.0000,0.0000
keko87,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u556245264,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u451376306,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u72080227,No risk,No risk,0.0000,0.0000,0.0000,0.0000
vickpapp,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u491047526,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u59734149,No risk,No risk,0.0000,0.0000,0.0000,0.0000
tyronetasty,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u551961215,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u415969483,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u443866404,No risk,No risk,0.0000,0.0000,0.0000,0.0000
alexdean0288,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u58872040,No risk,No risk,0.0000,0.0000,0.0000,0.0000
sethbeans,No risk,No risk,0.0000,0.0000,0.0000,0.0000
notashish,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u393203458,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u545395925,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u28917467,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u499421151,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u308198851,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u82104591,No risk,No risk,0.0000,0.0000,0.0000,0.0000
gold_boy69,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u157002860,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u63890360,No risk,No risk,0.0000,0.0000,0.0000,0.0000
andonlucien,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u273860355,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u434561450,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u143086934,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u109039513,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u72789866,No risk,No risk,0.0000,0.0000,0.0000,0.0000
azzsquatch,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u460563542,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u207460622,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u379974233,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u214791535,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u91834500,No risk,No risk,0.0000,0.0000,0.0000,0.0000
prettyboyyxo,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u550216987,No risk,No risk,0.0000,0.0000,0.0000,0.0000
dulcemoreno69,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u545975772,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u429153237,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u506575857,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u492031491,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u210117488,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u111200348,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u269566216,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u549106288,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u435400881,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u219670538,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u536068723,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u88378727,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u338299432,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u508233501,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u254805299,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u127815844,No risk,No risk,0.0000,0.0000,0.0000,0.0000
nunofyourbusiness,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u98889127,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u544355706,No risk,No risk,0.0000,0.0000,0.0000,0.0000
domanashvi,No risk,No risk,0.0000,0.0000,0.0000,0.0000
zendarno,No risk,No risk,0.0000,0.0000,0.0000,0.0001
u392522676,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u77147387,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u541034323,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u226599254,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u275380599,No risk,No risk,0.0000,0.0000,0.0000,0.0000
klauscusack,No risk,No risk,0.0000,0.0000,0.0000,0.0001
u154141772,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u371253958,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u92523254,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u444150401,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u508267764,No risk,No risk,0.0000,0.0000,0.0000,0.0000
ghostmeplz936,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u189671685,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u435548374,No risk,No risk,0.0000,0.0000,0.0000,0.0000
pussy_feet_pic,No risk,No risk,0.0000,0.0000,0.0000,0.0000
sintbad,No risk,No risk,0.0000,0.0000,0.0000,0.0000
romechan3,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u542492026,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u148539699,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u552978279,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u308296891,No risk,No risk,0.0000,0.0000,0.0000,0.0000
angle40451,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u223099150,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u537393506,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u20218080,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u504663622,No risk,No risk,0.0000,0.0000,0.0000,0.0000
joshlee30,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u527165661,No risk,No risk,0.0000,0.0000,0.0000,0.0000
sciencegeek,No risk,No risk,0.0000,0.0000,0.0000,0.0000
jaydenw80438498,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u173819704,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u547873234,No risk,No risk,0.0000,0.0000,0.0000,0.0000
jonas1155,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u340769097,No risk,No risk,0.0000,0.0000,0.0000,0.0000
zozo.onlf,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u504293885,No risk,No risk,0.0000,0.0000,0.0000,0.0000
ryanzrocks,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u115656368,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u51018727,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u386464341,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u258358331,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u271687807,No risk,No risk,0.0000,0.0000,0.0000,0.0000
yfxhe,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u228155638,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u288606111,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u362988880,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u554026258,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u51092199,No risk,No risk,0.0000,0.0000,0.0000,0.0000
pferdewart,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u137231381,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u407729973,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u224265630,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u433421130,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u188703200,No risk,No risk,0.0000,0.0000,0.0000,0.0000
psilocybinjunky,No risk,No risk,0.0000,0.0000,0.0000,0.0000
antoniocobosher,No risk,No risk,0.0000,0.0000,0.0000,0.0000
covidtheatercritic,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u45359829,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u11473445,No risk,No risk,0.0000,0.0000,0.0000,0.0000
sir_420,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u222762666,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u288693473,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u381220852,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u134100576,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u515155674,No risk,No risk,0.0000,0.0000,0.0000,0.0000
the3monkeys,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u507389415,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u508064671,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u457880598,No risk,No risk,0.0000,0.0000,0.0000,0.0000
lilmood,No risk,No risk,0.0000,0.0000,0.0000,0.0000
badboy110513,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u295135898,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u376286711,No risk,No risk,0.0000,0.0000,0.0000,0.0000
bnjlicious,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u520193121,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u542754258,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u21326082,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u521879894,No risk,No risk,0.0000,0.0000,0.0000,0.0000
dylxnxx,No risk,No risk,0.0000,0.0000,0.0000,0.0000
micdavcam,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u249854439,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u63049242,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u499955772,No risk,No risk,0.0000,0.0000,0.0000,0.0000
spanish2032,No risk,No risk,0.0000,0.0000,0.0000,0.0000
michageer,No risk,No risk,0.0000,0.0000,0.0000,0.0000
grisanea.5555,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u336944394,No risk,No risk,0.0000,0.0000,0.0000,0.0000
clintdigity87,No risk,No risk,0.0000,0.0000,0.0000,0.0000
nitro6687,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u515711699,No risk,No risk,0.0000,0.0000,0.0000,0.0000
swagmoneyballs3,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u452812609,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u453726584,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u97496790,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u536121557,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u513052714,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u68379452,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u65659492,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u221094152,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u208031356,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u510713825,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u560493569,No risk,No risk,0.0000,0.0000,0.0000,0.0000
businnnnn,No risk,No risk,0.0000,0.0000,0.0000,0.0000
jamesof25,No risk,No risk,0.0000,0.0000,0.0000,0.0000
iloveallnolimit,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u523367399,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u330233378,No risk,No risk,0.0000,0.0000,0.0000,0.0000
yblood01,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u177466351,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u459171331,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u458130828,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u465474330,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u544820895,No risk,No risk,0.0000,0.0000,0.0000,0.0000
sruthch,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u74596038,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u434279866,No risk,No risk,0.0000,0.0000,0.0000,0.0000
nativelove23,No risk,No risk,0.0000,0.0000,0.0000,0.0000
amuferdinand,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u541297927,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u518269183,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u413503869,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u73878073,No risk,No risk,0.0000,0.0000,0.0000,0.0000
xalberichx,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u157335259,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u542391600,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u143840889,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u527349817,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u411538248,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u191388270,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u420922240,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u474133721,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u528655085,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u267701321,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u104559124,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u432612022,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u89953830,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u67258454,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u510316092,No risk,No risk,0.0000,0.0000,0.0000,0.0000
ramblinwriter,No risk,No risk,0.0000,0.0000,0.0000,0.0000
itsmemattbaz,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u385538979,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u536679900,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u20093485,No risk,No risk,0.0000,0.0000,0.0000,0.0000
leotheboi1,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u535539429,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u219865446,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u235817001,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u11891492,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u49285590,No risk,No risk,0.0000,0.0000,0.0000,0.0000
damos0410,No risk,No risk,0.0000,0.0000,0.0000,0.0000
ryu-69,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u511260624,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u535067469,No risk,No risk,0.0000,0.0000,0.0000,0.0000
netojones,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u93096722,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u146647496,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u229307174,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u88177885,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u428867208,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u30503314,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u57037738,No risk,No risk,0.0000,0.0000,0.0000,0.0000
dbagjimmy,No risk,No risk,0.0000,0.0000,0.0000,0.0000
joshuapaulgibson,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u474479262,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u385299000,No risk,No risk,0.0000,0.0000,0.0000,0.0000
loonysplash19,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u298958982,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u187497246,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u411344794,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u18432579,No risk,No risk,0.0000,0.0000,0.0000,0.0000
j_antooniio,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u510886563,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u21724290,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u85064903,No risk,No risk,0.0000,0.0000,0.0000,0.0000
om8r982,No risk,No risk,0.0000,0.0000,0.0000,0.0000
johnnyappleseeed69,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u250024779,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u103120414,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u372166184,No risk,No risk,0.0000,0.0000,0.0000,0.0000
traperolivetv,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u31272864,No risk,No risk,0.0000,0.0000,0.0000,0.0000
magicjjj,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u96080129,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u27464955,No risk,No risk,0.0000,0.0000,0.0000,0.0000
itsashd,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u93320138,No risk,No risk,0.0000,0.0000,0.0000,0.0000
prepyyy,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u538175262,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u459724770,No risk,No risk,0.0000,0.0000,0.0000,0.0000
beastmode650,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u15437877,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u375447974,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u347359335,No risk,No risk,0.0000,0.0000,0.0000,0.0000
english-viking,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u537964257,No risk,No risk,0.0000,0.0000,0.0000,0.0000
mike9inch,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u346425378,No risk,No risk,0.0000,0.0000,0.0000,0.0000
daddyishome91,No risk,No risk,0.0000,0.0000,0.0000,0.0000
angel1704mc,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u527911635,Extreme,Extreme,0.0062,1.0000,0.8475,0.3787
pigletpantiesgg,Extreme,Extreme,0.0049,1.0000,0.4664,0.3254
jackrrr828vc46,Extreme,Extreme,0.0081,1.0000,0.9025,0.5236
u527909530,Extreme,Extreme,0.0083,1.0000,0.8774,0.3424
u527909313,Extreme,Extreme,0.0002,1.0000,0.7702,0.2127
iamadingo2000,Extreme,Extreme,0.0001,1.0000,0.8221,0.2652
cclaudius,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u512387554,No risk,No risk,0.0000,0.0000,0.0000,0.0000
ivanhtorrestt,Extreme,Extreme,0.0044,1.0000,0.3594,0.2619
u179958380,No risk,No risk,0.0000,0.0000,0.0000,0.0000
adi96261379,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u549903943,No risk,No risk,0.0000,0.0000,0.0000,0.0000
jigar1993,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u75614291,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u147366989,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u534958356,Extreme,Extreme,0.0005,1.0000,0.6294,0.0313
ittttigo,Extreme,Extreme,0.0005,1.0000,0.6441,0.0502
usima98,Extreme,Extreme,0.0006,1.0000,0.7180,0.0807
ulleo2,Extreme,High,0.0000,0.2074,0.7961,0.0206
u498458642,No risk,No risk,0.0000,0.0000,0.0000,0.0000
reeferkilled,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u371303670,No risk,No risk,0.0000,0.0000,0.0000,0.0000
kingevooo,Extreme,Extreme,0.0062,1.0000,0.1026,0.3514
arkadiuszschil155,Extreme,Extreme,0.0002,0.8540,0.1645,0.0912
wolvesboy001,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u412591482,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u536492602,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u478865753,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u57928255,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u29283308,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u29188691,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u140581142,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u69005217,No risk,No risk,0.0000,0.0000,0.0000,0.0000
maxmaxmaxim,No risk,No risk,0.0000,0.0000,0.0000,0.0000
wowowxoxo,No risk,No risk,0.0000,0.0000,0.0000,0.0000
irina9406,No risk,No risk,0.0000,0.0000,0.0000,0.0000
yirenkx,No risk,No risk,0.0000,0.0000,0.0000,0.0000
chakichan,No risk,No risk,0.0000,0.0000,0.0000,0.0000
rm_rezmo,No risk,No risk,0.0000,0.0000,0.0000,0.0000
snowdropmbb,No risk,No risk,0.0000,0.0000,0.0000,0.0000
yuriy228,No risk,No risk,0.0000,0.0000,0.0000,0.0000
gallaur,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u407195410,No risk,No risk,0.0000,0.0000,0.0000,0.0000
mrkarburator,No risk,No risk,0.0000,0.0000,0.0000,0.0000
nevermen,No risk,No risk,0.0000,0.0000,0.0000,0.0000
sugafq31r1,No risk,No risk,0.0000,0.0000,0.0000,0.0000
rinfox004,No risk,No risk,0.0000,0.0000,0.0000,0.0000
kis_mi_ny,No risk,No risk,0.0000,0.0000,0.0000,0.0000
anxel352,No risk,No risk,0.0000,0.0000,0.0000,0.0000
domir24.06,No risk,No risk,0.0000,0.0000,0.0000,0.0000
fito_samit,No risk,No risk,0.0000,0.0000,0.0000,0.0000
therealrebeloriginal,No risk,No risk,0.0000,0.0000,0.0000,0.0000
gabi_gorl,No risk,No risk,0.0000,0.0000,0.0000,0.0000
uasfq24qae4,No risk,No risk,0.0000,0.0000,0.0000,0.0000
kl3dia,No risk,No risk,0.0000,0.0000,0.0000,0.0000
cepb1u57,No risk,No risk,0.0000,0.0000,0.0000,0.0000
micheal88805948,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u274949200,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u76290890,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u540108167,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u436478767,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u468994503,No risk,No risk,0.0000,0.0000,0.0000,0.0000
richard63108563,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u72541378,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u127367549,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u65857400,No risk,No risk,0.0000,0.0000,0.0000,0.0000
keeperix,No risk,No risk,0.0000,0.0000,0.0000,0.0000
robcarls,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u70535417,No risk,No risk,0.0000,0.0000,0.0000,0.0000
devetar.cokulic,No risk,No risk,0.0000,0.0000,0.0000,0.0000
ps13990314,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u364014923,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u158040071,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u505231035,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u388294572,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u255078218,No risk,No risk,0.0000,0.0000,0.0000,0.0000
alexandra_caramel,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u484520386,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u246568389,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u370925368,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u32636631,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u471360738,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u281055184,No risk,No risk,0.0000,0.0000,0.0000,0.0000
compkp,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u191592596,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u160615291,No risk,No risk,0.0000,0.0000,0.0000,0.0000
lilith3489,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u107187593,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u535001104,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u458127982,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u526613568,No risk,No risk,0.0000,0.0000,0.0000,0.0000
humiliatemepleasemistres,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u302328311,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u535500430,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u417294517,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u508646517,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u511283341,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u480703205,No risk,No risk,0.0000,0.0000,0.0000,0.0000
bloody7.62s,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u192723272,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u79364159,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u486906872,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u28835571,No risk,No risk,0.0000,0.0000,0.0000,0.0000
downunderman20,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u295736521,No risk,No risk,0.0000,0.0000,0.0000,0.0000
user42069000000000,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u304749063,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u416751927,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u505982709,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u290421592,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u218962323,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u431461903,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u491014871,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u511321241,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u435363621,No risk,No risk,0.0000,0.0000,0.0000,0.0000
cagob2,No risk,No risk,0.0000,0.0000,0.0000,0.0000
robickrobick,No risk,No risk,0.0000,0.0000,0.0000,0.0000
helihansson,No risk,No risk,0.0000,0.0000,0.0000,0.0000
timo-sanders,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u423555426,No risk,No risk,0.0000,0.0000,0.0000,0.0000
minitotsy,No risk,No risk,0.0000,0.0000,0.0000,0.0000
